_id,id,pubDate,title,summary,infoSource,sourceUrl,provinceId,createTime,modifyTime,entryWay,adoptType,infoType,dataInfoState,dataInfoOperator,dataInfoTime,crawlTime,provinceName
5e5933bf96815d973e60e356,7139,2020-02-28 19:53:47,伊朗累计确诊新冠肺炎388人,据阿联酋海湾新闻网报道，伊朗卫生部发言人贾汉普尔28日在国家电视台说，伊朗过去一天新增143例新冠肺炎感染者，累计388人，死亡病例升至34例。,人民日报,http://m.weibo.cn/2803301701/4477030982360875,1,2020-02-28 19:56:16,2020-02-28 19:56:16,1,1,2,0,,2020-02-28 19:56:16,2020-02-28 23:37:35.272,
5e5933bf96815d973e60e357,7138,2020-02-28 19:52:12,阿塞拜疆确诊首例新冠肺炎病例,据阿塞拜疆政府今天发布的消息：阿塞拜疆境内确诊了首例新冠肺炎病例。据介绍，该名患者为俄罗斯公民，前不久从伊朗入境阿塞拜疆。目前该患者在特殊隔离病房内接受治疗，病情较为稳定。阿塞拜疆政府相关部门目前正在加紧排查与该患者接触过的人员，以防止病毒进一步传播。,人民网,http://m.weibo.cn/2286908003/4477030580342720,1,2020-02-28 19:56:16,2020-02-28 19:56:16,1,1,2,0,,2020-02-28 19:56:16,2020-02-28 23:37:35.272,
5e5933bf96815d973e60e358,7124,2020-02-28 18:06:02,日本新增14例新冠肺炎 共933人确诊,"截至日本当地时间28日18：45，日本当天新增14名新冠肺炎感染者，累计确诊新冠肺炎病例933例，因新冠肺炎死亡累计10人。北海道共计66人感染新冠肺炎。北海道今天发布《紧急事态宣言》，并表示在当地新冠肺炎感染正在扩大，呼吁北海道当地居民尽量减少本周末的外出。
",央视新闻,http://m.weibo.cn/2656274875/4477003861918792,1,2020-02-28 18:12:21,2020-02-28 18:12:21,1,1,2,0,,2020-02-28 18:12:21,2020-02-28 23:37:35.272,
5e5933bf96815d973e60e359,7122,2020-02-28 17:53:58,立陶宛确诊首例新冠肺炎病例,"当地时间28日，立陶宛确认了首例新冠肺炎患者：一名39岁的女性在访问了意大利北部城市后返回立陶宛后确诊，目前被安置在医院，她的三位家庭成员正在居家隔离中。
",央视新闻,http://m.weibo.cn/2656274875/4477000825497968,1,2020-02-28 17:56:20,2020-02-28 17:56:20,1,1,2,0,,2020-02-28 17:56:20,2020-02-28 23:37:35.272,
5e58e1c830c73361a9ec21ec,7098,2020-02-28 16:27:27,日本累计确诊新冠肺炎931例,"【#日本累计确诊新冠肺炎931例#】截至日本当地时间2月28日17时25分，日本累计确诊新冠肺炎病例931例，因新冠肺炎死亡累计9人。据共同社报道，28日，北海道新确诊12名新冠肺炎患者。当天，家住和歌山县的一名70多岁的新冠肺炎男性患者死亡。（刘军国） 
",人民日报,http://m.weibo.cn/2803301701/4476979053214661,1,2020-02-28 16:34:17,2020-02-28 16:34:17,1,1,2,0,,2020-02-28 16:34:17,2020-02-28 17:47:50.764,
5e58e1c830c73361a9ec21ed,7092,2020-02-28 16:05:58,韩国新冠肺炎累计确诊2337例,"【#韩国新冠肺炎累计确诊2337例#，#韩国新冠肺炎一天增加571例#】人民日报记者马菲消息，韩国中央防疫对策本部28日通报，截至当天下午4时，韩国较当天上午9时新增新冠肺炎确诊病例315例，累计确诊病例达2337例。与前一天下午4时相比，一天内增加病例571例。 
",人民日报,http://m.weibo.cn/2803301701/4476973646845856,1,2020-02-28 16:10:14,2020-02-28 16:10:14,1,1,2,0,,2020-02-28 16:10:14,2020-02-28 17:47:50.764,
5e58e1c830c73361a9ec21ee,7065,2020-02-28 13:49:20,致敬！内蒙古殉职民警何建华 用生命战疫情,"【致敬！内蒙古殉职民警何建华 用生命战疫情】在战“疫”一线，内蒙古突泉县民警何建华的生命永远定格在52岁。大年初二，得知疫情形势严峻，他主动请缨值守客运站，登记信息、测体温，忙得顾不上喝水。从警26年，他每天走访巡查，3年骑坏2台电动车，调解民事纠纷2600多起，荣记个人三等功1次、嘉奖6次。 央视新闻的微博视频
",央视新闻,http://m.weibo.cn/2656274875/4476939261400762,15,2020-02-28 13:56:19,2020-02-28 13:56:19,1,1,2,0,,2020-02-28 13:56:19,2020-02-28 17:47:50.764,内蒙古自治区
5e58e1c830c73361a9ec21ef,7063,2020-02-28 13:42:57,新西兰出现首例新冠肺炎确诊病例,"【#新西兰出现首例新冠肺炎确诊病例#】#新冠肺炎最新动态# 据新西兰总理阿德恩确认，一位乘客于26日从伊朗搭乘飞机入境新西兰，成为新西兰首例新冠肺炎确诊病例。该名乘客60多岁，乘坐航班为EK450 ，从伊朗首都德黑兰经印尼转机抵达新西兰；目前该患者在奥克兰医院接受治疗，其他密切接触者已被隔离并接受病毒检测。（央视）
",人民网,http://m.weibo.cn/2286908003/4476937655340483,1,2020-02-28 13:50:18,2020-02-28 13:50:18,1,1,2,0,,2020-02-28 13:50:18,2020-02-28 17:47:50.764,
5e58e1c830c73361a9ec21f0,7055,2020-02-28 12:16:28,巴西确诊首例新冠肺炎病例,"#全球抗疫第一线#【#巴西确诊首例新冠肺炎病例#】当地时间26日，巴西一名61岁男子被确诊为拉美国家首个新冠肺炎病例。因其在狂欢节期间接触人数较多，截至当地时间27日17时，巴西新冠病毒肺炎疑似病例增至132例。巴西、哥伦比亚、阿根廷等拉美多国政府均表示将出台措施，加强应对。（总台记者陈昱） 
",央视新闻,http://m.weibo.cn/2656274875/4476915891013591,1,2020-02-28 12:20:19,2020-02-28 12:20:19,1,1,2,0,,2020-02-28 12:20:19,2020-02-28 17:47:50.764,
